Name,Adress,Zipcode,City,GeoLatitude,GeoLongtitude,Website
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01001,Agawam,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01001,Agawam,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01001,Agawam,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01001,Agawam,42.121089,-72.624795,http://www.berterachryslerjeep.com/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01013,Chicopee,42.180366,-72.629617,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01013,Chicopee,42.088988,-72.637658,http://www.saratford.net/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01013,Chicopee,42.168146,-72.573192,
Marcotte Ford,"1025 Main Street, Holyoke, MA 01040, United States",01013,Chicopee,42.180287,-72.629557,http://marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01013,Chicopee,42.088251,-72.637915,http://www.saratford.net/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01013,Chicopee,42.180337,-72.629609,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01013,Chicopee,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01013,Chicopee,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Gary Rome Hyundai,"1000 Main Street, Holyoke, MA 01040, United States",01013,Chicopee,42.180757,-72.628383,http://www.garyromehyundai.com/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01014,Chicopee,42.180366,-72.629617,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01014,Chicopee,42.088988,-72.637658,http://www.saratford.net/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01014,Chicopee,42.168146,-72.573192,
Marcotte Ford,"1025 Main Street, Holyoke, MA 01040, United States",01014,Chicopee,42.180287,-72.629557,http://marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01014,Chicopee,42.088251,-72.637915,http://www.saratford.net/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01014,Chicopee,42.180337,-72.629609,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01014,Chicopee,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01014,Chicopee,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Gary Rome Hyundai,"1000 Main Street, Holyoke, MA 01040, United States",01014,Chicopee,42.180757,-72.628383,http://www.garyromehyundai.com/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01020,Chicopee,42.180366,-72.629617,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01020,Chicopee,42.088988,-72.637658,http://www.saratford.net/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01020,Chicopee,42.168146,-72.573192,
Marcotte Ford,"1025 Main Street, Holyoke, MA 01040, United States",01020,Chicopee,42.180287,-72.629557,http://marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01020,Chicopee,42.088251,-72.637915,http://www.saratford.net/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01020,Chicopee,42.180337,-72.629609,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01020,Chicopee,42.088026,-72.637905,http://saratford.com/
Gary Rome Hyundai,"1000 Main Street, Holyoke, MA 01040, United States",01020,Chicopee,42.180757,-72.628383,http://www.garyromehyundai.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01020,Chicopee,42.121089,-72.624795,http://www.berterachryslerjeep.com/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01021,Chicopee,42.180366,-72.629617,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01021,Chicopee,42.088988,-72.637658,http://www.saratford.net/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01021,Chicopee,42.168146,-72.573192,
Marcotte Ford,"1025 Main Street, Holyoke, MA 01040, United States",01021,Chicopee,42.180287,-72.629557,http://marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01021,Chicopee,42.088251,-72.637915,http://www.saratford.net/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01021,Chicopee,42.180337,-72.629609,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01021,Chicopee,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01021,Chicopee,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Gary Rome Hyundai,"1000 Main Street, Holyoke, MA 01040, United States",01021,Chicopee,42.180757,-72.628383,http://www.garyromehyundai.com/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01022,Chicopee,42.180366,-72.629617,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01022,Chicopee,42.088988,-72.637658,http://www.saratford.net/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01022,Chicopee,42.168146,-72.573192,
Marcotte Ford,"1025 Main Street, Holyoke, MA 01040, United States",01022,Chicopee,42.180287,-72.629557,http://marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01022,Chicopee,42.088251,-72.637915,http://www.saratford.net/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01022,Chicopee,42.180337,-72.629609,http://www.marcotteford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01022,Chicopee,42.088026,-72.637905,http://saratford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01030,Feeding Hills,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01030,Feeding Hills,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01030,Feeding Hills,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01030,Feeding Hills,42.121089,-72.624795,http://www.berterachryslerjeep.com/
"Ford of Northampton, Inc.","968 Bridge Road, Northampton, MA 01060, United States",01035,Hadley,42.338989,-72.639026,http://fordnorthhampton.net/
Ford of Northampton,"968 Bridge Road, Northampton, MA 01060, United States",01035,Hadley,42.33909,-72.63897,http://www.fordofnorthampton.com/
Lia Toyota of Northampton,"280 King Street, Northampton, MA 01060, United States",01035,Hadley,42.331598,-72.634145,http://www.liatoyotaofnorthampton.com/
"Ford of Northampton, Inc.","968 Bridge Road, Northampton, MA 01060, United States",01038,Hatfield,42.338989,-72.639026,http://fordnorthhampton.net/
Ford of Northampton,"968 Bridge Road, Northampton, MA 01060, United States",01038,Hatfield,42.33909,-72.63897,http://www.fordofnorthampton.com/
Lia Toyota of Northampton,"280 King Street, Northampton, MA 01060, United States",01038,Hatfield,42.331598,-72.634145,http://www.liatoyotaofnorthampton.com/
"Ford of Northampton, Inc.","968 Bridge Road, Northampton, MA 01060, United States",01039,Haydenville,42.338989,-72.639026,http://fordnorthhampton.net/
Ford of Northampton,"968 Bridge Road, Northampton, MA 01060, United States",01039,Haydenville,42.33909,-72.63897,http://www.fordofnorthampton.com/
Lia Toyota of Northampton,"280 King Street, Northampton, MA 01060, United States",01039,Haydenville,42.331598,-72.634145,http://www.liatoyotaofnorthampton.com/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01040,Holyoke,42.180366,-72.629617,http://www.marcotteford.com/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01040,Holyoke,42.180337,-72.629609,http://www.marcotteford.com/
Marcotte Ford,"1025 Main Street, Holyoke, MA 01040, United States",01040,Holyoke,42.180287,-72.629557,http://marcotteford.com/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01040,Holyoke,42.168146,-72.573192,
Gary Rome Hyundai,"1000 Main Street, Holyoke, MA 01040, United States",01040,Holyoke,42.180757,-72.628383,http://www.garyromehyundai.com/
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01041,Holyoke,42.180366,-72.629617,http://www.marcotteford.com/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01041,Holyoke,42.168146,-72.573192,
"Marcotte Ford Sales, Inc.","1025 Main Street, Holyoke, MA 01040, United States",01041,Holyoke,42.180337,-72.629609,http://www.marcotteford.com/
Marcotte Ford,"1025 Main Street, Holyoke, MA 01040, United States",01041,Holyoke,42.180287,-72.629557,http://marcotteford.com/
Gary Rome Hyundai,"1000 Main Street, Holyoke, MA 01040, United States",01041,Holyoke,42.180757,-72.628383,http://www.garyromehyundai.com/
"Ford of Northampton, Inc.","968 Bridge Road, Northampton, MA 01060, United States",01053,Leeds,42.338989,-72.639026,http://fordnorthhampton.net/
Ford of Northampton,"968 Bridge Road, Northampton, MA 01060, United States",01053,Leeds,42.33909,-72.63897,http://www.fordofnorthampton.com/
Lia Toyota of Northampton,"280 King Street, Northampton, MA 01060, United States",01053,Leeds,42.331598,-72.634145,http://www.liatoyotaofnorthampton.com/
Balise Ford,"1979 Boston Road, Wilbraham, MA 01095, United States",01056,Ludlow,42.148496,-72.478056,http://www.balisefordwilbraham.com
Balise Ford of Wilbraham,"1979 Boston Road, Wilbraham, MA 01095, United States",01056,Ludlow,42.148209,-72.477668,http://www.fordofwilbraham.com/
"Ford of Northampton, Inc.","968 Bridge Road, Northampton, MA 01060, United States",01060,Northampton,42.338989,-72.639026,http://fordnorthhampton.net/
Ford of Northampton,"968 Bridge Road, Northampton, MA 01060, United States",01060,Northampton,42.33909,-72.63897,http://www.fordofnorthampton.com/
Lia Toyota of Northampton,"280 King Street, Northampton, MA 01060, United States",01060,Northampton,42.331598,-72.634145,http://www.liatoyotaofnorthampton.com/
"Ford of Northampton, Inc.","968 Bridge Road, Northampton, MA 01060, United States",01061,Northampton,42.338989,-72.639026,http://fordnorthhampton.net/
Ford of Northampton,"968 Bridge Road, Northampton, MA 01060, United States",01061,Northampton,42.33909,-72.63897,http://www.fordofnorthampton.com/
Lia Toyota of Northampton,"280 King Street, Northampton, MA 01060, United States",01061,Northampton,42.331598,-72.634145,http://www.liatoyotaofnorthampton.com/
"Ford of Northampton, Inc.","968 Bridge Road, Northampton, MA 01060, United States",01062,Florence,42.338989,-72.639026,http://fordnorthhampton.net/
Ford of Northampton,"968 Bridge Road, Northampton, MA 01060, United States",01062,Florence,42.33909,-72.63897,http://www.fordofnorthampton.com/
Lia Toyota of Northampton,"280 King Street, Northampton, MA 01060, United States",01062,Florence,42.331598,-72.634145,http://www.liatoyotaofnorthampton.com/
"Ford of Northampton, Inc.","968 Bridge Road, Northampton, MA 01060, United States",01063,Northampton,42.338989,-72.639026,http://fordnorthhampton.net/
Ford of Northampton,"968 Bridge Road, Northampton, MA 01060, United States",01063,Northampton,42.33909,-72.63897,http://www.fordofnorthampton.com/
Lia Toyota of Northampton,"280 King Street, Northampton, MA 01060, United States",01063,Northampton,42.331598,-72.634145,http://www.liatoyotaofnorthampton.com/
"Ford of Northampton, Inc.","968 Bridge Road, Northampton, MA 01060, United States",01088,West Hatfield,42.338989,-72.639026,http://fordnorthhampton.net/
Ford of Northampton,"968 Bridge Road, Northampton, MA 01060, United States",01088,West Hatfield,42.33909,-72.63897,http://www.fordofnorthampton.com/
Lia Toyota of Northampton,"280 King Street, Northampton, MA 01060, United States",01088,West Hatfield,42.331598,-72.634145,http://www.liatoyotaofnorthampton.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01089,West Springfield,42.088988,-72.637658,http://www.saratford.net/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01089,West Springfield,42.168146,-72.573192,
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01089,West Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01089,West Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01089,West Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Bertera Subaru of West Springfield,"499 Riverdale Street, West Springfield, MA 01089, United States",01089,West Springfield,42.119614,-72.624887,http://www.berterasubaru.com/
Balise Lexus,"1385 Riverdale Street, West Springfield, MA 01089, United States",01089,West Springfield,42.141713,-72.626988,http://www.baliselexus.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01090,West Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01090,West Springfield,42.088251,-72.637915,http://www.saratford.net/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01090,West Springfield,42.168146,-72.573192,
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01090,West Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01090,West Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Balise Ford,"1979 Boston Road, Wilbraham, MA 01095, United States",01095,Wilbraham,42.148496,-72.478056,http://www.balisefordwilbraham.com
Balise Ford of Wilbraham,"1979 Boston Road, Wilbraham, MA 01095, United States",01095,Wilbraham,42.148209,-72.477668,http://www.fordofwilbraham.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01101,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01101,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01101,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01101,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01102,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01102,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01102,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01102,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01103,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01103,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01103,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01103,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01104,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01104,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01104,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01104,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01105,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01105,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01105,Springfield,42.088026,-72.637905,http://saratford.com/
Balise Chevrolet Buick GMC,"440 Hall of Fame Avenue, Springfield, MA 01105, United States",01105,Springfield,42.087323,-72.58161,http://www.balisechevybuickgmc.com/
Balise Hyundai,"683 East Columbus Avenue, Springfield, MA 01105, United States",01105,Springfield,42.091056,-72.581127,http://www.balisehyundaispringfield.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01105,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01106,Longmeadow,42.088988,-72.637658,http://www.saratford.net/
Family Ford of Enfield,"65 Hazard Avenue, Enfield, CT 06082, United States",01106,Longmeadow,41.990071,-72.573158,http://familyfordinc.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01106,Longmeadow,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01106,Longmeadow,42.088026,-72.637905,http://saratford.com/
Gale Toyota Inc,"50 Palomba Drive, Enfield, CT 06082, United States",01106,Longmeadow,41.99488,-72.572693,http://galetoyota.com
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01107,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01107,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01107,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01107,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01108,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01108,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01108,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01108,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01109,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01109,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01109,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01109,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01111,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01111,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01111,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01111,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01115,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01115,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01115,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01115,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01116,Longmeadow,42.088988,-72.637658,http://www.saratford.net/
Family Ford of Enfield,"65 Hazard Avenue, Enfield, CT 06082, United States",01116,Longmeadow,41.990071,-72.573158,http://familyfordinc.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01116,Longmeadow,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01116,Longmeadow,42.088026,-72.637905,http://saratford.com/
Gale Toyota Inc,"50 Palomba Drive, Enfield, CT 06082, United States",01116,Longmeadow,41.99488,-72.572693,http://galetoyota.com
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01118,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01118,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01118,Springfield,42.088026,-72.637905,http://saratford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01119,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01119,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01119,Springfield,42.088026,-72.637905,http://saratford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01128,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01128,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01128,Springfield,42.088026,-72.637905,http://saratford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01129,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01129,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01129,Springfield,42.088026,-72.637905,http://saratford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01138,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01138,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01138,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01138,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01139,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01139,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01139,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01139,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01144,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01144,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01144,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01144,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
Balise Ford,"1979 Boston Road, Wilbraham, MA 01095, United States",01151,Indian Orchard,42.148496,-72.478056,http://www.balisefordwilbraham.com
Balise Ford of Wilbraham,"1979 Boston Road, Wilbraham, MA 01095, United States",01151,Indian Orchard,42.148209,-72.477668,http://www.fordofwilbraham.com/
Kent Harold Ford Inc,"60 Fuller Road, Chicopee, MA 01020, United States",01151,Indian Orchard,42.168146,-72.573192,
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01152,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01152,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01152,Springfield,42.088026,-72.637905,http://saratford.com/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01199,Springfield,42.088988,-72.637658,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01199,Springfield,42.088251,-72.637915,http://www.saratford.net/
Sarat Ford Lincoln,"245 Springfield Street, Agawam, MA 01001, United States",01199,Springfield,42.088026,-72.637905,http://saratford.com/
Bertera Chrysler Jeep Dodge Ram,"539 Riverdale Street, West Springfield, MA 01089, United States",01199,Springfield,42.121089,-72.624795,http://www.berterachryslerjeep.com/
The Johnson Dealerships Inc.,"694 East Street, Pittsfield, MA 01201, United States",01201,Pittsfield,42.448393,-73.240206,http://drivejohnson.com/
Johnson Ford-Lincoln,"694 East Street, Pittsfield, MA 01201, United States",01201,Pittsfield,42.448334,-73.240396,http://www.johnsondealerships.net/
The Johnson Dealerships Inc.,"694 East Street, Pittsfield, MA 01201, United States",01202,Pittsfield,42.448393,-73.240206,http://drivejohnson.com/
Johnson Ford-Lincoln,"694 East Street, Pittsfield, MA 01201, United States",01202,Pittsfield,42.448334,-73.240396,http://www.johnsondealerships.net/
The Johnson Dealerships Inc.,"694 East Street, Pittsfield, MA 01201, United States",01203,Pittsfield,42.448393,-73.240206,http://drivejohnson.com/
Johnson Ford-Lincoln,"694 East Street, Pittsfield, MA 01201, United States",01203,Pittsfield,42.448334,-73.240396,http://www.johnsondealerships.net/
The Johnson Dealerships Inc.,"694 East Street, Pittsfield, MA 01201, United States",01226,Dalton,42.448393,-73.240206,http://drivejohnson.com/
Johnson Ford-Lincoln,"694 East Street, Pittsfield, MA 01201, United States",01226,Dalton,42.448334,-73.240396,http://www.johnsondealerships.net/
The Johnson Dealerships Inc.,"694 East Street, Pittsfield, MA 01201, United States",01227,Dalton,42.448393,-73.240206,http://drivejohnson.com/
