Name,Adress,Zipcode,City,GeoLatitude,GeoLongtitude,Website
"Diamond Chevrolet, Buick, GMC, Cadillac","768 Washington Street, Auburn, MA 01501, United States",1614,Worcester,42.18393,-71.85094,http://www.choosediamond.com/
"George Luddy Chevrolet, Inc.","512 Main Street, Holden, MA 01520, United States",1614,Worcester,42.336035,-71.836184,http://www.chevrolet.com/
Worcester Used Cars - Virtual Office,"18 King Court, Leicester, MA 01524, United States",1614,Worcester,42.242993,-71.917506,http://www.worcesterusedcars.net/
Linder's Inc.,"211 Granite Street, Worcester, MA 01607, United States",1614,Worcester,42.237452,-71.78197,http://www.lindersinc.com/
"Diamond Chevrolet, Buick, GMC, Cadillac","768 Washington Street, Auburn, MA 01501, United States",1615,Worcester,42.18393,-71.85094,http://www.choosediamond.com/
Worcester Used Cars - Virtual Office,"18 King Court, Leicester, MA 01524, United States",1615,Worcester,42.242993,-71.917506,http://www.worcesterusedcars.net/
"George Luddy Chevrolet, Inc.","512 Main Street, Holden, MA 01520, United States",1615,Worcester,42.336035,-71.836184,http://www.chevrolet.com/
Linder's Inc.,"211 Granite Street, Worcester, MA 01607, United States",1615,Worcester,42.237452,-71.78197,http://www.lindersinc.com/
"Diamond Chevrolet, Buick, GMC, Cadillac","768 Washington Street, Auburn, MA 01501, United States",1653,Worcester,42.18393,-71.85094,http://www.choosediamond.com/
Worcester Used Cars - Virtual Office,"18 King Court, Leicester, MA 01524, United States",1653,Worcester,42.242993,-71.917506,http://www.worcesterusedcars.net/
"Diamond Chevrolet, Buick, GMC, Cadillac","768 Washington Street, Auburn, MA 01501, United States",1654,Worcester,42.18393,-71.85094,http://www.choosediamond.com/
Worcester Used Cars - Virtual Office,"18 King Court, Leicester, MA 01524, United States",1654,Worcester,42.242993,-71.917506,http://www.worcesterusedcars.net/
"George Luddy Chevrolet, Inc.","512 Main Street, Holden, MA 01520, United States",1654,Worcester,42.336035,-71.836184,http://www.chevrolet.com/
Linder's Inc.,"211 Granite Street, Worcester, MA 01607, United States",1654,Worcester,42.237452,-71.78197,http://www.lindersinc.com/
"Diamond Chevrolet, Buick, GMC, Cadillac","768 Washington Street, Auburn, MA 01501, United States",1655,Worcester,42.18393,-71.85094,http://www.choosediamond.com/
"George Luddy Chevrolet, Inc.","512 Main Street, Holden, MA 01520, United States",1655,Worcester,42.336035,-71.836184,http://www.chevrolet.com/
Worcester Used Cars - Virtual Office,"18 King Court, Leicester, MA 01524, United States",1655,Worcester,42.242993,-71.917506,http://www.worcesterusedcars.net/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1701,Framingham,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1702,Framingham,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1703,Framingham,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1704,Framingham,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1705,Framingham,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Colonial Chevrolet,"171 Great Road, Acton, MA 01720, United States",1718,Village Of Nagog Woods,42.485886,-71.415802,http://buycolonialchevrolet.com/
Colonial Chevrolet,"171 Great Road, Acton, MA 01720, United States",1719,Boxborough,42.485886,-71.415802,http://buycolonialchevrolet.com/
Colonial Chevrolet,"171 Great Road, Acton, MA 01720, United States",1720,Acton,42.485886,-71.415802,http://buycolonialchevrolet.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1721,Ashland,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Maple Cars,"415 Maple Street, Marlborough, MA 01752, United States",1721,Ashland,42.331624,-71.540946,http://www.maplecars.com/
Lannan Chevrolet,"40 Winn Street, Woburn, MA 01801, United States",1730,Bedford,42.481063,-71.15426,http://www.lannanchevy.net/
Mirak Chevrolet,"1125 Massachusetts Avenue, Arlington, MA 02476, United States",1730,Bedford,42.422287,-71.173064,http://www.mirakchevrolet.com/
Mirak Chevrolet,"1125 Massachusetts Avenue, Arlington, MA 02476, United States",1731,Hanscom AFB,42.422287,-71.173064,http://www.mirakchevrolet.com/
Lannan Chevrolet,"40 Winn Street, Woburn, MA 01801, United States",1731,Hanscom AFB,42.481063,-71.15426,http://www.lannanchevy.net/
Durand Chevrolet,"223 Washington Street, Hudson, MA 01749, United States",1740,Bolton,42.37894,-71.568318,http://www.durandchevrolet.com/
Colonial Chevrolet,"171 Great Road, Acton, MA 01720, United States",1741,Carlisle,42.485886,-71.415802,http://buycolonialchevrolet.com/
Colonial Chevrolet,"171 Great Road, Acton, MA 01720, United States",1742,Concord,42.485886,-71.415802,http://buycolonialchevrolet.com/
Durand Chevrolet,"223 Washington Street, Hudson, MA 01749, United States",1745,Fayville,42.37894,-71.568318,http://www.durandchevrolet.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1745,Fayville,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Maple Cars,"415 Maple Street, Marlborough, MA 01752, United States",1745,Fayville,42.331624,-71.540946,http://www.maplecars.com/
Chevy Cruze Forum,"Westborough, MA, United States",1745,Fayville,42.269539,-71.616177,http://www.cruzeforumz.com/
Imperial Chevrolet,"18 Uxbridge Road, Mendon, MA 01756, United States",1747,Hopedale,42.102382,-71.565231,http://www.imperialchevrolet.net/
Imperial Cars,"8-18 Uxbridge Road, Mendon, MA 01756, United States",1747,Hopedale,42.102651,-71.562069,http://www.imperialcars.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1748,Hopkinton,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Chevy Cruze Forum,"Westborough, MA, United States",1748,Hopkinton,42.269539,-71.616177,http://www.cruzeforumz.com/
Durand Chevrolet,"223 Washington Street, Hudson, MA 01749, United States",1749,Hudson,42.37894,-71.568318,http://www.durandchevrolet.com/
Maple Cars,"415 Maple Street, Marlborough, MA 01752, United States",1749,Hudson,42.331624,-71.540946,http://www.maplecars.com/
Durand Chevrolet,"223 Washington Street, Hudson, MA 01749, United States",1752,Marlborough,42.37894,-71.568318,http://www.durandchevrolet.com/
Maple Cars,"415 Maple Street, Marlborough, MA 01752, United States",1752,Marlborough,42.331624,-71.540946,http://www.maplecars.com/
Chevy Cruze Forum,"Westborough, MA, United States",1752,Marlborough,42.269539,-71.616177,http://www.cruzeforumz.com/
Colonial Chevrolet,"171 Great Road, Acton, MA 01720, United States",1754,Maynard,42.485886,-71.415802,http://buycolonialchevrolet.com/
Durand Chevrolet,"223 Washington Street, Hudson, MA 01749, United States",1754,Maynard,42.37894,-71.568318,http://www.durandchevrolet.com/
Imperial Chevrolet,"18 Uxbridge Road, Mendon, MA 01756, United States",1756,Mendon,42.102382,-71.565231,http://www.imperialchevrolet.net/
Imperial Cars,"8-18 Uxbridge Road, Mendon, MA 01756, United States",1756,Mendon,42.102651,-71.562069,http://www.imperialcars.com/
Imperial Chevrolet,"18 Uxbridge Road, Mendon, MA 01756, United States",1757,Milford,42.102382,-71.565231,http://www.imperialchevrolet.net/
Imperial Cars,"8-18 Uxbridge Road, Mendon, MA 01756, United States",1757,Milford,42.102651,-71.562069,http://www.imperialcars.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1760,Natick,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Muzi Chevrolet,"56 Tv Place, Needham Heights, MA 02494, United States",1760,Natick,42.303411,-71.228231,http://www.muzichevyma.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1770,Sherborn,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Durand Chevrolet,"223 Washington Street, Hudson, MA 01749, United States",1772,Southborough,42.37894,-71.568318,http://www.durandchevrolet.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1772,Southborough,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Maple Cars,"415 Maple Street, Marlborough, MA 01752, United States",1772,Southborough,42.331624,-71.540946,http://www.maplecars.com/
Chevy Cruze Forum,"Westborough, MA, United States",1772,Southborough,42.269539,-71.616177,http://www.cruzeforumz.com/
Colonial Chevrolet,"171 Great Road, Acton, MA 01720, United States",1773,Lincoln,42.485886,-71.415802,http://buycolonialchevrolet.com/
Clay Pre Owned Cars,"451 Watertown Street, Newtonville, MA 02460, United States",1773,Lincoln,42.35921,-71.20449,http://www.tomchevrolet.com/
Durand Chevrolet,"223 Washington Street, Hudson, MA 01749, United States",1775,Stow,42.37894,-71.568318,http://www.durandchevrolet.com/
Colonial Chevrolet,"171 Great Road, Acton, MA 01720, United States",1775,Stow,42.485886,-71.415802,http://buycolonialchevrolet.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1776,Sudbury,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Herb Connolly Chevrolet,"350 Worcester Road, Framingham, MA 01702, United States",1778,Wayland,42.297368,-71.411067,http://www.herbconnollychevrolet.com/
Chevy Cruze Forum,"Westborough, MA, United States",1784,Woodville,42.269539,-71.616177,http://www.cruzeforumz.com/
Lannan Chevrolet,"40 Winn Street, Woburn, MA 01801, United States",1801,Woburn,42.481063,-71.15426,http://www.lannanchevy.net/
Liberty Chevrolet,"90 Bay State Road, Wakefield, MA 01880, United States",1801,Woburn,42.527962,-71.072907,http://www.libertychevy.com/
Mirak Chevrolet,"1125 Massachusetts Avenue, Arlington, MA 02476, United States",1801,Woburn,42.422287,-71.173064,http://www.mirakchevrolet.com/
Hi-Tech Auto Sales,"48 New Street, Cambridge, MA 02138, United States",1801,Woburn,42.388094,-71.140329,
Lannan Chevrolet,"40 Winn Street, Woburn, MA 01801, United States",1803,Burlington,42.481063,-71.15426,http://www.lannanchevy.net/
Mirak Chevrolet,"1125 Massachusetts Avenue, Arlington, MA 02476, United States",1803,Burlington,42.422287,-71.173064,http://www.mirakchevrolet.com/
Liberty Chevrolet,"90 Bay State Road, Wakefield, MA 01880, United States",1803,Burlington,42.527962,-71.072907,http://www.libertychevy.com/
Lannan Chevrolet,"40 Winn Street, Woburn, MA 01801, United States",1805,Burlington,42.481063,-71.15426,http://www.lannanchevy.net/
Mirak Chevrolet,"1125 Massachusetts Avenue, Arlington, MA 02476, United States",1805,Burlington,42.422287,-71.173064,http://www.mirakchevrolet.com/
Liberty Chevrolet,"90 Bay State Road, Wakefield, MA 01880, United States",1805,Burlington,42.527962,-71.072907,http://www.libertychevy.com/
Bill Deluca's Woodworth Chevrolet Cadillac,"339 North Main Street, Andover, MA 01810, United States",1810,Andover,42.6726,-71.1503,http://www.woodworthmotors.com/
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1810,Andover,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1810,Andover,42.714404,-71.138181,http://www.shopuslast.com/index.htm
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1810,Andover,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Bill Deluca's Woodworth Chevrolet Cadillac,"339 North Main Street, Andover, MA 01810, United States",1812,Andover,42.6726,-71.1503,http://www.woodworthmotors.com/
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1812,Andover,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1812,Andover,42.714404,-71.138181,http://www.shopuslast.com/index.htm
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1812,Andover,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Lannan Chevrolet,"40 Winn Street, Woburn, MA 01801, United States",1813,Woburn,42.481063,-71.15426,http://www.lannanchevy.net/
Liberty Chevrolet,"90 Bay State Road, Wakefield, MA 01880, United States",1813,Woburn,42.527962,-71.072907,http://www.libertychevy.com/
Mirak Chevrolet,"1125 Massachusetts Avenue, Arlington, MA 02476, United States",1813,Woburn,42.422287,-71.173064,http://www.mirakchevrolet.com/
Hi-Tech Auto Sales,"48 New Street, Cambridge, MA 02138, United States",1813,Woburn,42.388094,-71.140329,
Lannan Chevrolet,"40 Winn Street, Woburn, MA 01801, United States",1815,Woburn,42.481063,-71.15426,http://www.lannanchevy.net/
Liberty Chevrolet,"90 Bay State Road, Wakefield, MA 01880, United States",1815,Woburn,42.527962,-71.072907,http://www.libertychevy.com/
Mirak Chevrolet,"1125 Massachusetts Avenue, Arlington, MA 02476, United States",1815,Woburn,42.422287,-71.173064,http://www.mirakchevrolet.com/
Hi-Tech Auto Sales,"48 New Street, Cambridge, MA 02138, United States",1815,Woburn,42.388094,-71.140329,
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1821,Billerica,42.628757,-71.275347,http://www.chevroletoflowell.com/
Lannan Chevrolet,"40 Winn Street, Woburn, MA 01801, United States",1821,Billerica,42.481063,-71.15426,http://www.lannanchevy.net/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1821,Billerica,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1822,Billerica,42.628757,-71.275347,http://www.chevroletoflowell.com/
Lannan Chevrolet,"40 Winn Street, Woburn, MA 01801, United States",1822,Billerica,42.481063,-71.15426,http://www.lannanchevy.net/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1822,Billerica,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1824,Chelmsford,42.628757,-71.275347,http://www.chevroletoflowell.com/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1824,Chelmsford,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1826,Dracut,42.628757,-71.275347,http://www.chevroletoflowell.com/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1826,Dracut,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
MacMulkin Chevrolet Cadillac,"3 Marmon Drive, Nashua, NH 03060, United States",1827,Dunstable,42.727741,-71.444554,http://www.macmulkin.net/
Conwaychevybuick.Com,"23 Hollis Street, Pepperell, MA 01463, United States",1827,Dunstable,42.669784,-71.582715,
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1830,Haverhill,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1830,Haverhill,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1830,Haverhill,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1830,Haverhill,42.714404,-71.138181,http://www.shopuslast.com/index.htm
Accorn Auto Sales,"6 North Main Street, Salem, NH 03079, United States",1830,Haverhill,42.793607,-71.198029,
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1831,Haverhill,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1831,Haverhill,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1831,Haverhill,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1831,Haverhill,42.714404,-71.138181,http://www.shopuslast.com/index.htm
Accorn Auto Sales,"6 North Main Street, Salem, NH 03079, United States",1831,Haverhill,42.793607,-71.198029,
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1832,Haverhill,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1832,Haverhill,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1832,Haverhill,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1832,Haverhill,42.714404,-71.138181,http://www.shopuslast.com/index.htm
Accorn Auto Sales,"6 North Main Street, Salem, NH 03079, United States",1832,Haverhill,42.793607,-71.198029,
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1833,Georgetown,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1834,Groveland,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1834,Groveland,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1834,Groveland,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Bill Deluca's Woodworth Chevrolet Cadillac,"339 North Main Street, Andover, MA 01810, United States",1834,Groveland,42.6726,-71.1503,http://www.woodworthmotors.com/
Amesbury Chevrolet,"103 Macy Street, Amesbury, MA 01913, United States",1834,Groveland,42.845802,-70.909297,http://www.amesburychevy.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1834,Groveland,42.714404,-71.138181,http://www.shopuslast.com/index.htm
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1835,Haverhill,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1835,Haverhill,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1835,Haverhill,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1835,Haverhill,42.714404,-71.138181,http://www.shopuslast.com/index.htm
Accorn Auto Sales,"6 North Main Street, Salem, NH 03079, United States",1835,Haverhill,42.793607,-71.198029,
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1840,Lawrence,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Bill Deluca's Woodworth Chevrolet Cadillac,"339 North Main Street, Andover, MA 01810, United States",1840,Lawrence,42.6726,-71.1503,http://www.woodworthmotors.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1840,Lawrence,42.714404,-71.138181,http://www.shopuslast.com/index.htm
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1840,Lawrence,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1840,Lawrence,42.628757,-71.275347,http://www.chevroletoflowell.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1840,Lawrence,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Toy Store Auto Sales,"67 South Broadway, Salem, NH 03079, United States",1840,Lawrence,42.775364,-71.224433,http://www.toystoreusedcars.com/
Accorn Auto Sales,"6 North Main Street, Salem, NH 03079, United States",1840,Lawrence,42.793607,-71.198029,
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1841,Lawrence,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1841,Lawrence,42.714404,-71.138181,http://www.shopuslast.com/index.htm
Bill Deluca's Woodworth Chevrolet Cadillac,"339 North Main Street, Andover, MA 01810, United States",1841,Lawrence,42.6726,-71.1503,http://www.woodworthmotors.com/
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1841,Lawrence,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1841,Lawrence,42.628757,-71.275347,http://www.chevroletoflowell.com/
Toy Store Auto Sales,"67 South Broadway, Salem, NH 03079, United States",1841,Lawrence,42.775364,-71.224433,http://www.toystoreusedcars.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1841,Lawrence,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Accorn Auto Sales,"6 North Main Street, Salem, NH 03079, United States",1841,Lawrence,42.793607,-71.198029,
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1842,Lawrence,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Bill Deluca's Woodworth Chevrolet Cadillac,"339 North Main Street, Andover, MA 01810, United States",1842,Lawrence,42.6726,-71.1503,http://www.woodworthmotors.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1842,Lawrence,42.714404,-71.138181,http://www.shopuslast.com/index.htm
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1842,Lawrence,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1842,Lawrence,42.628757,-71.275347,http://www.chevroletoflowell.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1842,Lawrence,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Toy Store Auto Sales,"67 South Broadway, Salem, NH 03079, United States",1842,Lawrence,42.775364,-71.224433,http://www.toystoreusedcars.com/
Accorn Auto Sales,"6 North Main Street, Salem, NH 03079, United States",1842,Lawrence,42.793607,-71.198029,
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1843,Lawrence,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Bill Deluca's Woodworth Chevrolet Cadillac,"339 North Main Street, Andover, MA 01810, United States",1843,Lawrence,42.6726,-71.1503,http://www.woodworthmotors.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1843,Lawrence,42.714404,-71.138181,http://www.shopuslast.com/index.htm
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1843,Lawrence,42.628757,-71.275347,http://www.chevroletoflowell.com/
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1843,Lawrence,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1843,Lawrence,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Toy Store Auto Sales,"67 South Broadway, Salem, NH 03079, United States",1843,Lawrence,42.775364,-71.224433,http://www.toystoreusedcars.com/
Accorn Auto Sales,"6 North Main Street, Salem, NH 03079, United States",1843,Lawrence,42.793607,-71.198029,
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1844,Methuen,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Bill Deluca's Woodworth Chevrolet Cadillac,"339 North Main Street, Andover, MA 01810, United States",1844,Methuen,42.6726,-71.1503,http://www.woodworthmotors.com/
Toy Store Auto Sales,"67 South Broadway, Salem, NH 03079, United States",1844,Methuen,42.775364,-71.224433,http://www.toystoreusedcars.com/
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1844,Methuen,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1844,Methuen,42.714404,-71.138181,http://www.shopuslast.com/index.htm
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1844,Methuen,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Accorn Auto Sales,"6 North Main Street, Salem, NH 03079, United States",1844,Methuen,42.793607,-71.198029,
Commonwealth Chevrolet,"155 Marston Street, Lawrence, MA 01841, United States",1845,North Andover,42.71738,-71.139961,http://www.commonwealthchevrolet.com/
Bill Deluca's Woodworth Chevrolet Cadillac,"339 North Main Street, Andover, MA 01810, United States",1845,North Andover,42.6726,-71.1503,http://www.woodworthmotors.com/
Commonwealth Motors,"1 Commonwealth Drive, Lawrence, MA 01841, United States",1845,North Andover,42.714404,-71.138181,http://www.shopuslast.com/index.htm
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1845,North Andover,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1845,North Andover,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Toy Store Auto Sales,"67 South Broadway, Salem, NH 03079, United States",1845,North Andover,42.775364,-71.224433,http://www.toystoreusedcars.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1850,Lowell,42.628757,-71.275347,http://www.chevroletoflowell.com/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1850,Lowell,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1851,Lowell,42.628757,-71.275347,http://www.chevroletoflowell.com/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1851,Lowell,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1852,Lowell,42.628757,-71.275347,http://www.chevroletoflowell.com/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1852,Lowell,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1853,Lowell,42.628757,-71.275347,http://www.chevroletoflowell.com/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1853,Lowell,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1854,Lowell,42.628757,-71.275347,http://www.chevroletoflowell.com/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1854,Lowell,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
Amesbury Chevrolet,"103 Macy Street, Amesbury, MA 01913, United States",1860,Merrimac,42.845802,-70.909297,http://www.amesburychevy.com/
Bill DeLuca Chevrolet Buick GMC,"112-116 Bank Road, Haverhill, MA 01832, United States",1860,Merrimac,42.770386,-71.118983,http://www.billdelucachevroletbuickgmc.com/
First Choice Auto Sales,"1181 Boston Road, Haverhill, MA 01835, United States",1860,Merrimac,42.743706,-71.110698,http://www.firstchoiceautoma.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1862,North Billerica,42.628757,-71.275347,http://www.chevroletoflowell.com/
Advanced Auto Sales,"147 Cambridge Street, Lowell, MA 01851, United States",1862,North Billerica,42.629981,-71.315304,http://www.advancedautosaleslowell.com/
Lannan Chevrolet of Lowell,"831 Rogers Street, Lowell, MA 01852, United States",1863,North Chelmsford,42.628757,-71.275347,http://www.chevroletoflowell.com/
